zip_idx,portfolio_idx,leed_idx,portfolio_address,leed_address,distance_m,leed_certification_level,leed_certification_date,leed_rating_system,leed_project_url,leed_project_id
203,11419,16020,"1055 Thomas Jefferson St NW, Washington, DC, 20007","1025 Thomas Jefferson, NW, Washington, DC 20007.0",15,Certified,2007-11-07,Commercial Interiors,https://www.usgbc.org/projects/urban-land-institute,10001950
203,11228,17119,"3500 R St NW, Washington, DC, 20007","3500 R Street NW, Washington, DC 20007.0",0,Gold,2018-08-06,Schools - New Construction,https://www.usgbc.org/projects/duke-ellington-school-arts,1000038729
203,11517,16253,"1015 31st St NW, Washington, DC, 20007","1023 31st St. NW, Washington, DC 20007.0",12,Gold,2009-06-07,Commercial Interiors,https://www.usgbc.org/projects/hickok-cole-architect-4th-floor-renovati,10135382
203,11704,16779,"3040 M St NW, Washington, DC, 20007","3040 M Street, Washington DC, DC 20007.0",0,Gold,2014-04-16,Retail - Commercial Interiors,https://www.usgbc.org/projects/nike-fieldhouse-store-georgetown,1000020816
203,11989,17478,"2115 Wisconsin Ave NW, Washington, DC 20007","2115 Wisconsin Avenue, Washington, DC 20007.0",0,Silver,2014-12-09,Existing Buildings,https://www.usgbc.org/projects/2115-wisconsin-ave,1000043007
203,11990,16957,"2121 Wisconsin Ave NW, Washington, DC 20007","2121 Wisconsin Avenue, Washington, DC 20007.0",0,Certified,2016-05-12,Existing Buildings,https://www.usgbc.org/projects/2121-wisconsin-ave,1000059732
203,12281,15967,"2101 Wisconsin Ave NW, Washington, DC 20007","2101 Wisconsin Ave, NW, Washington, DC 20007.0",0,Silver,2021-06-28,New Construction,https://www.usgbc.org/projects/2101-wisconsin-avenue-nw,1000069069
203,12367,16007,"1111 30th St NW, Washington, DC 20007","1101 30th Street NW, Washington, DC 20007.0",13,Silver,2014-02-17,Commercial Interiors,https://www.usgbc.org/projects/national-housing-trust-new-office,1000031532
203,12447,16848,"1055 Thomas Jefferson St NW, Washington, DC 20007","1025 Thomas Jefferson Street, Washington, DC 20007.0",15,Silver,2014-12-08,Existing Buildings,https://www.usgbc.org/projects/jbg-jefferson-court,1000043005
204,11262,16467,"3950 37th St NW, Washington, DC, 20008","3950 37th St. NW, Washington, DC 20008.0",0,Gold,2016-05-26,Schools - New Construction,https://www.usgbc.org/projects/phoebe-hearst-elementary-school,1000033860
204,11224,17448,"3301 Lowell St NW, Washington, DC, 20008","3301 Lowell Street NW, Washington, DC 20008.0",0,Gold,2024-04-30,Schools - New Construction,https://www.usgbc.org/projects/john-eaton-elementary-school,1000120185
204,12116,17097,"4820 36th St NW, Washington, DC, 20008","4810 36th Street NW Washington, DC 20008, Washington, DC 20008.0",1,Gold,2019-02-20,Schools - New Construction,https://www.usgbc.org/projects/murch-elementary-school,1000065137
204,12168,17151,"4401 Connecticut Ave NW, Washington, DC 20008","4401 Connecticut Ave., NW, Washington, DC 20008.0",0,Gold,2017-04-27,Commercial Interiors,https://www.usgbc.org/projects/auwamu,1000024722
205,11231,16126,"1200 Clifton St NW, Washington, DC, 20009","1200 Clifton Street NW, Washington, DC 20009.0",0,Gold,2014-08-18,Schools - New Construction,https://www.usgbc.org/projects/cardozo-senior-hs,1000013583
205,11246,16009,"2525 17th St NW, Washington, DC, 20009","2525 17th St. NW, Washington, DC 20009.0",0,Gold,2010-03-07,Schools - New Construction,https://www.usgbc.org/projects/hd-cooke-elementary-school,10175823
205,11245,16991,"1200 S St NW, Washington, DC, 20009","1200 S St NW, Washington, DC 20009.0",0,Gold,2018-10-02,Schools - New Construction,https://www.usgbc.org/projects/garrison-elementary-school,1000066025
205,11752,15896,"1701 14th St NW, Washington, DC, 20009","1701 14th Street, NW, Washington, DC 20009.0",0,Silver,2020-11-24,New Construction,https://www.usgbc.org/projects/1701-14th-street,1000091205
205,11492,17586,"1875 Connecticut Ave NW, Washington, DC 20009","1875 Connecticut Avenue, NW, Washington DC, DC 20009.0",0,Gold,2012-10-30,Existing Buildings,https://www.usgbc.org/projects/universal-north,1000025773
205,11836,17269,"2000 Florida Ave NW, Washington, DC, 20009","2000 Florida Avenue NW, Washington, DC 20009.0",0,Platinum,2021-03-26,New Construction,https://www.usgbc.org/projects/american-geophysical-union,1000077630
206,11219,16952,"1755 Newton St NW, Washington, DC, 20010","1755 Newton St. NW, Washington, DC 20010.0",0,Gold,2019-10-13,Schools - New Construction,https://www.usgbc.org/projects/bancroft-elementary-school-1,1000057690
206,11298,16180,"915 Spring Rd NW, Washington, DC, 20010","915 Spring Road, NW, Washington, DC 20010.0",0,Silver,2016-05-04,New Construction,https://www.usgbc.org/projects/raymond-recreation-center-0,1000020996
206,11301,16757,"1444 Irving St NW, Washington, DC, 20010","1444 Irving St NW, Washington, DC 20010.0",0,Gold,2017-01-02,New Construction,https://www.usgbc.org/projects/la-casa,1000022892
206,11931,17308,"3100 14th St NW, Washington, DC 20010","3100  14th Street, NW, Washington, DC 20010.0",0,Certified,2017-10-24,Retail - Commercial Interiors,https://www.usgbc.org/projects/03400-dc-usa,1000100538
207,11282,16200,"4301 13th St NW, Washington, DC, 20011","4301 13th Street, NW, Washington, DC 20011.0",0,Gold,2017-11-01,Schools - New Construction,https://www.usgbc.org/projects/roosevelt-high-school,1000036584
207,12063,17093,"100 Gallatin St NE, Washington, DC, 20011","100 Gallatin Street NE, Washington, DC 20011.0",0,Gold,2017-08-17,Schools - New Construction,https://www.usgbc.org/projects/mamie-d-lee-school,1000064346
207,12584,15974,"100 Peabody St NW, Washington, DC 20011","100 Peabody Street NW, Washington, DC 20011.0",0,Gold,2014-09-14,Schools - New Construction,https://www.usgbc.org/projects/capital-city-pcs,1000020276
208,11309,17131,"7800 14th St NW, Washington, DC, 20012","7800 14th Street NW, Washington, DC 20012.0",0,Gold,2017-06-27,Schools - New Construction,https://www.usgbc.org/projects/shepherd-elementary-school,1000040810
209,12278,17076,"2607 Military Rd NW, Washington, DC, 20015","2607 Military Road NW, Washington, DC 20015.0",0,Gold,2021-08-02,New Construction,https://www.usgbc.org/projects/sjchs-gym-renovation-addition,1000063711
210,11271,16021,"4430 Newark St NW, Washington, DC, 20016","4430 Newark Street NW, Washington, DC 20016.0",0,Gold,2017-08-02,Schools - New Construction,https://www.usgbc.org/projects/horace-mann-elementary-school,1000033418
210,11320,16207,"4130 Albemarle St NW, Washington, DC, 20016","4130 Albemarle St. NW, Washington, DC 20016.0",0,Gold,2013-11-08,Schools - New Construction,https://www.usgbc.org/projects/janney-elementary-school-modernization,10513887
210,12385,15986,"4500 Massachusetts Ave NW, Washington, DC, 20016","4500 Massachusetts Avenue, NW, Washington, DC 20016.0",0,Silver,2014-02-19,New Construction,https://www.usgbc.org/projects/wts-residence-hall,1000025011
210,12560,17458,"3900 Wisconsin Ave NW, Washington, DC 20016","3900 Wisconsin Avenue NW, Washington, DC 20016.0",0,Gold,2022-12-19,Core and Shell,https://www.usgbc.org/projects/city-ridge,1000087793
211,11200,16465,"1150 Michigan Ave NE, Washington, DC, 20017","1150 Michigan Avenue NE, Washington, DC 20017.0",0,Platinum,2017-08-08,Schools - New Construction,https://www.usgbc.org/projects/brookland-middle-school,1000032787
211,12208,17041,"125 Michigan Ave NE, Washington, DC, 20017","125 Michigan Avenue NE, Washington, DC 20017.0",0,Certified,2018-12-30,New Construction,https://www.usgbc.org/projects/trinity-new-academic-center,1000037852
211,12438,15837,"3015 4th St NE, Washington, DC, 20017","3015 4th Street NE, Washington, DC 20017.0",0,Gold,2022-10-20,Commercial Interiors,https://www.usgbc.org/projects/st-paul-lmwla-partial-renovations,1000074007
212,11166,17070,"2146 24th Pl NE, Washington, DC, 20018","2146 24th PL, Northeast, Washington, DC 20018.0",0,Certified,2016-08-24,Commercial Interiors,https://www.usgbc.org/projects/childrens-guild-public-charter-school,1000055390
212,12217,16055,"601 D T St NE, Washington, DC 20018","nan, nan, DC 20018.0",0,Certified,2017-08-03,Core and Shell,https://www.usgbc.org/projects/dakota-crossing-building-10,1000022572
213,11169,15835,"4250 Massachusetts Ave SE, Washington, DC 20019","4250 Massachusetts Avenue SE, Washington, DC 20019.0",0,Platinum,2020-01-05,Schools - New Construction,https://www.usgbc.org/projects/rocketship-legacy-prep,1000073504
213,11247,16828,"5500 Eads St NE, Washington, DC, 20019","5500 Eads Street, NE, Washington, DC 20019.0",0,Gold,2014-04-21,Schools - New Construction,https://www.usgbc.org/projects/hd-woodson-high-school,1000005320
213,11281,17064,"4800 Meade St NE, Washington, DC, 20019","4800 Meade St NE, Washington, DC 20019.0",0,Gold,2018-07-05,Schools - New Construction,https://www.usgbc.org/projects/ron-brown-high-school,1000067099
213,11196,17353,"301 53rd St SE, Washington, DC 20019","301 53rd St SE, Washington, DC 20019.0",0,Gold,2021-10-21,Schools - New Construction,https://www.usgbc.org/projects/cw-harris-elementary-school,1000105393
213,11305,17393,"3375 Minnesota Ave SE, Washington, DC, 20019","3375 Minnesota Ave SE,, Washington, DC, DC 20019.0",0,Gold,2021-09-24,Schools - New Construction,https://www.usgbc.org/projects/dcps-kimball-elementary-school,1000110615
213,12081,16118,"650 Anacostia Ave NE, Washington, DC 20019","650 Anacostia Ave NE, Washington, DC 20019.0",0,Silver,2013-06-17,New Construction,https://www.usgbc.org/projects/educare-washington-dc,1000002962
213,12538,15958,"5300 Blaine St NE, Washington, DC, 20019","5300 Blaine Street NE, Washington, DC 20019.0",0,Gold,2018-07-12,Schools - New Construction,https://www.usgbc.org/projects/kipp-dc-smilow-campus-addition,1000067400
214,11193,15915,"2200 Minnesota Ave SE, Washington, DC, 20020","2200 Minnesota Ave SE, Washington, DC 20020.0",0,Platinum,2020-05-06,Schools - New Construction,https://www.usgbc.org/projects/lawrence-e-boone-elementary-school,1000083946
214,11211,16155,"1601 16th St SE, Washington, DC, 20020","Anacostia High School, Washington, DC 20020.0",0,Gold,2015-06-12,Schools - New Construction,https://www.usgbc.org/projects/anacostia-high-school,1000000161
214,11248,16111,"3660 Alabama Ave SE, Washington, DC, 20020","3660 Alabama Ave. SE, Washington, DC 20020.0",0,Gold,2013-04-09,New Construction,https://www.usgbc.org/projects/francis-gregory-library,10336959
214,11265,16665,"1700 Q St SE, Washington, DC, 20020","1700 Q Street, SE, Washington, DC 20020.0",0,Platinum,2017-10-24,Schools - New Construction,https://www.usgbc.org/projects/kramer-middle-school,1000041144
214,11275,17111,"2400 Shannon Pl SE, Washington, DC, 20020","2400 Shannon Place, SE, Washington, DC 20020.0",0,Gold,2010-09-12,New Construction,https://www.usgbc.org/projects/savoy-elementary-school,10032913
214,11716,15856,"1409 V St SE, Washington, DC 20020","1409 V St SE, Washington, DC 20020.0",0,Gold,2018-12-04,Schools - New Construction,https://www.usgbc.org/projects/dc-prep-anacostia-elementary-campus,1000072513
214,11312,16668,"2745 Naylor Rd SE, Washington, DC, 20020","2701 Naylor Road SE, Washington, DC 20020.0",0,Gold,2018-11-12,Schools - New Construction,https://www.usgbc.org/projects/dgs-stanton-elementary-expansion,1000041769
214,11908,17515,"1700 Good Hope Ct SE, Washington, DC 20020","1205 Good Hope Road, SE, Washington, DC 20020.0",0,Certified,2024-02-01,Core and Shell,https://www.usgbc.org/projects/mlk-gateway-i,1000119442
214,12193,15866,"2101 Martin Luther King Jr Ave SE, Washington, DC, 20020","2101 Martin Luther King Jr., SE, Washington, DC 20020.0",0,Certified,2018-10-10,Commercial Interiors,https://www.usgbc.org/projects/2101-mlk-gsa,1000068059
214,12195,16672,"2235 Shannon Pl SE, Washington, DC, 20020","2235 Shannon Place, SE, Washington, DC 20020.0",0,Silver,2017-01-26,Commercial Interiors,https://www.usgbc.org/projects/2235-shannon-place-interiors,1000041778
214,12232,16182,"1500 Galen St SE, Washington, DC 20020","1500 Galen Street SE, Washington, DC 20020.0",0,Silver,2013-10-27,New Construction,https://www.usgbc.org/projects/unity-health-care-anacostia,1000003963
214,12697,15846,"2375 Elvans Rd SE, Washington, DC 20020","2375 Elvans Road, SE, Washington, DC 20020.0",0,Gold,2019-06-06,New Construction,https://www.usgbc.org/projects/commons-stanton-square,1000085886
214,12681,16966,"2335 Raynolds Pl SE, Washington, DC 20020","2335 Raynolds Pl SE, Washington, DC 20020.0",0,Platinum,2016-09-07,Schools - New Construction,https://www.usgbc.org/projects/rise-academy-ruth-rales-campus,1000051098
215,11362,16945,"700 L'Enfant Plaza SW, Washington, DC, 20024","700 L'Enfant Plaza, SW, Washington, DC 20024.0",0,Silver,2019-03-04,New Construction,https://www.usgbc.org/projects/international-spy-museum,1000060502
215,11207,17067,"250 E St SW, Washington, DC, 20024","250 E Street, SW, Washington, DC 20024.0",0,Silver,2016-12-13,Commercial Interiors,https://www.usgbc.org/projects/department-disability-services,1000062074
215,11321,17394,"801 7th St SW, Washington, DC, 20024","801 7th Street SW, Washington, DC 20024.0",0,Gold,2021-07-21,Schools - New Construction,https://www.usgbc.org/projects/jefferson-academy-middle-school,1000110775
215,11431,15857,"990 L'Enfant Plaza SW, Washington, DC 20024","370 L'Enfant Plaza, Washington, DC 20024.0",13,Certified,2021-03-30,Commercial Interiors,https://www.usgbc.org/projects/bureau-prisons,1000072241
215,11505,16373,"425 3rd St SW, Washington, DC 20024","425 Third Street, SW, Washington, DC 20024.0",0,Gold,2013-02-10,Existing Buildings,https://www.usgbc.org/projects/capitol-view,1000023254
215,11499,17117,"550 12th St SW, Washington, DC 20024","550 12th Street SW, Washington, DC 20024.0",0,Gold,2011-10-13,Existing Buildings,https://www.usgbc.org/projects/potomac-center-south,1000006380
215,11508,17468,"600 Maryland Ave SW, Washington, DC 20024","600 Maryland Ave., SW, Washington, DC 20024.0",0,Gold,2018-12-14,Existing Buildings,https://www.usgbc.org/projects/capital-gallery-0,1000063169
215,11720,16148,"400 E St SW, Washington, DC, 20024","400 E Street SW, Washington, DC 20024.0",0,Silver,2018-02-01,New Construction,https://www.usgbc.org/projects/400-e-st-and-501-4th-st,1000029138
215,11572,17044,"1201 Maryland Ave SW, Washington, DC 20024","1201 Maryland Ave SW, Washington, DC 20024.0",0,Gold,2016-03-20,Commercial Interiors,https://www.usgbc.org/projects/portals-iii-doe,1000045934
215,11867,17507,"69 Q St SW, Washington, DC 20024","69 Q Street SW, Washington, DC 20024.0",0,Gold,2022-04-07,New Construction,https://www.usgbc.org/projects/cambria-q,1000111519
215,11948,15862,"1900 Half St SW, Washington, DC, 20024","1900 Half Street SW, Washington, DC 20024.0",0,Gold,2021-02-09,New Construction,https://www.usgbc.org/projects/1900-half-street,1000068649
215,11924,16083,"355 E St SW, Washington, DC 20024","355 E STREET SW, WASHINGTON, DC 20024.0",0,Gold,2010-04-08,Core and Shell,https://www.usgbc.org/projects/patriots-plaza-iii,10002173
215,11993,15913,"935 L'Enfant Plaza SW, Washington, DC 20024","470/490 L'Enfant Plaza, washington, DC 20024.0",19,Certified,2019-07-14,Commercial Interiors,https://www.usgbc.org/projects/nstc-0,1000094509
215,11940,16709,"375 E St SW, Washington, DC 20024","355 E Street, SW, Washington, DC 20024.0",11,Silver,2012-08-05,Commercial Interiors,https://www.usgbc.org/projects/usda-patriots-plaza,1000002783
215,11992,17006,"480 L'Enfant Plaza SW, Washington, DC 20024","480 L'Enfant Plaza SW, Washington, DC 20024.0",0,Silver,2020-10-28,Commercial Interiors,https://www.usgbc.org/projects/l-enfant-plaza-hotel,1000057452
215,12093,17328,"850 Delaware Ave SW, Washington, DC, 20024","850 Delaware Ave, SW, District of Columbia, DC 20024.0",0,Gold,2021-11-22,Mid-rise,https://www.usgbc.org/projects/ward-6-short-term-family-housing,1000102189
215,12513,16205,"400 6th St SW, Washington, DC 20024","400 6th Street SW, Washington, DC 20024.0",0,Gold,2016-04-26,Core and Shell,https://www.usgbc.org/projects/400-6th-st-sw,1000030291
215,12158,17505,"300 7th St SW, Washington, DC, 20024","300 7th St SW, Washington, DC 20024.0",0,Platinum,2023-08-11,New Construction,https://www.usgbc.org/projects/wmata-dc-headquarters,1000121902
215,12611,15827,"800 Maine Ave SW, Washington, DC 20024","800 Maine Ave, SE, Washington, DC 20024.0",0,Gold,2019-01-16,Commercial Interiors,https://www.usgbc.org/projects/american-psychiatric-association,1000072833
215,12666,15884,"1000 Maine Ave SW, Washington, DC, 20024","1000 Maine Avenue, SW Floors 6, 7, 8, Washington, DC 20024.0",0,Gold,2019-04-09,Commercial Interiors,https://www.usgbc.org/projects/wgl-dc-0,1000080854
215,12698,17298,"500 L'Enfant Plaza SW, Washington, DC 20024","500 L'Enfant Plaza SW, Washington, DC 20024.0",0,Certified,2019-08-16,Commercial Interiors,https://www.usgbc.org/projects/urban-institute,1000099897
216,11214,16209,"2700 Martin Luther King Jr Ave SE, Washington, DC, 20032","2700 Martin Luther King Ave, SE, Washington, DC 20032.0",0,Gold,2013-12-09,New Construction,https://www.usgbc.org/projects/st-elizabeth-west-campus,10333568
216,11241,16215,"2 DC Village Ln SW, Washington, DC, 20032","2 DC Village Lane SW, Washington, DC 20032.0",0,Silver,2012-10-25,New Construction,https://www.usgbc.org/projects/wmata-shepherd-parkway-bus-facility,10134122
216,11283,16219,"1100 Alabama Ave SE, Washington, DC, 20032","1100 Alabama Avenue SE, Washington, DC 20032.0",0,Silver,2016-01-03,New Construction,https://www.usgbc.org/projects/saint-elizabeths-east-gateway-pavilion,1000033384
